channel group,Enggaged session,Engagement sessions per user,Engagement  Rate,Average Engagment time per session,Event per session,Bouns Rate,Event count,DateHour,sessions,Users,hours
Unassigned,2024041419,3,3,0,10.66666667,0,2,,6,68.43,
Unassigned,2024041515,3,3,0,28.33333333,0,2.666666667,,8,27.21,
Unassigned,2024041516,3,3,0,20.66666667,0,1.666666667,,5,35.93,
Unassigned,2024041812,3,3,0,7.333333333,0,1.333333333,,4,21.05,
Unassigned,2024042221,3,3,0,12.66666667,0,1.666666667,,5,37.6,
Unassigned,2024042316,3,3,0,21.33333333,0,1.666666667,,5,66.39,
Unassigned,2024042400,3,3,0,28.33333333,0,3.333333333,,10,51.08,
Unassigned,2024042403,3,3,0,39.66666667,0,2.333333333,,7,40.89,
Unassigned,2024042408,3,3,0,26.33333333,0,2.333333333,,7,42.3,
Unassigned,2024042411,3,3,0,0,0,1,,3,20.08,
Unassigned,2024042419,3,3,0,73,0,2.333333333,,7,37.99,
Unassigned,2024042510,3,3,0,540.3333333,0,50.66666667,,152,58.79,
Unassigned,2024042512,3,3,0,110.3333333,0,3,,9,78.45,
Unassigned,2024042613,3,3,0,187.6666667,0,1.333333333,,4,70.82,
Unassigned,2024042620,3,3,0,40.33333333,0,5.666666667,,17,21.42,
Unassigned,2024042912,3,3,0,16,0,1,,3,73.91,
Unassigned,2024042922,3,3,0,17.33333333,0,3.666666667,,11,66.99,
Unassigned,2024043013,3,3,0,196,0,4,,12,66.82,
Unassigned,2024050122,3,3,0,638,0,2.333333333,,7,47.48,
Unassigned,2024050223,3,3,0,0,0,1.333333333,,4,43.88,
Organic Video,2024041220,2,2,2,553,1,20.5,,41,38.17,
Organic Video,2024041718,2,2,1,50,0.5,5.5,,11,23.94,
Organic Video,2024042521,2,2,2,315,1,21,,42,33.69,
Organic Video,2024042911,2,2,2,37.5,1,4.5,,9,34.8,
Organic Video,2024050201,2,2,2,653.5,1,14,,28,49.04,
Organic Video,2024050222,2,2,2,267,1,7.5,,15,64.85,
Unassigned,2024040609,2,2,0,13.5,0,3,,6,48.43,
Unassigned,2024040610,2,2,0,0,0,1,,2,23.47,
Unassigned,2024040611,2,2,0,131.5,0,4.5,,9,77.47,
Unassigned,2024040614,2,2,0,0,0,1,,2,76.56,
Unassigned,2024040704,2,2,0,11,0,4,,8,67.11,
Unassigned,2024040717,2,2,0,1122.5,0,3,,6,79.48,
Unassigned,2024040718,2,2,0,48,0,5.5,,11,52.67,
Unassigned,2024040721,2,2,0,4,0,5.5,,11,77.77,
Unassigned,2024040810,2,2,0,0,0,2.5,,5,24.54,
Unassigned,2024040814,2,2,0,31,0,2,,4,41.94,
Unassigned,2024040815,2,2,0,41.5,0,2,,4,33.52,
Unassigned,2024040900,2,2,0,18,0,4.5,,9,31.75,
Unassigned,2024040917,2,2,0,119,0,2.5,,5,28.45,
Unassigned,2024041002,2,2,0,32,0,1.5,,3,57.34,
Unassigned,2024041118,2,2,0,85.5,0,1.5,,3,66.88,
Unassigned,2024041211,2,2,0,5,0,1.5,,3,54.7,
Unassigned,2024041215,2,2,0,35,0,2.5,,5,28.82,
Unassigned,2024041303,2,2,1,9,0.5,3,,6,68.67,
Unassigned,2024041318,2,2,0,222,0,3,,6,58.16,
Unassigned,2024041400,2,2,0,3.5,0,1,,2,43.29,
Unassigned,2024041406,2,2,0,9,0,2.5,,5,60.45,
Unassigned,2024041410,2,2,0,8.5,0,1.5,,3,35.59,
Unassigned,2024041413,2,2,0,156,0,5,,10,40.71,
Unassigned,2024041420,2,2,0,8,0,1,,2,75.05,
Unassigned,2024041512,2,2,0,23,0,1.5,,3,37.43,
Unassigned,2024041517,2,2,0,0,0,1.5,,3,48.2,
Unassigned,2024041519,2,2,0,3.5,0,1.5,,3,73.41,
Unassigned,2024041600,2,2,0,0,0,4,,8,62.46,
Unassigned,2024041606,2,2,0,16,0,3,,6,23.73,
Unassigned,2024041607,2,2,0,0,0,3,,6,28.84,
Unassigned,2024041610,2,2,0,4,0,2,,4,20.47,
Unassigned,2024041612,2,2,0,0,0,1,,2,57.86,
Unassigned,2024041619,2,2,0,29.5,0,3,,6,46.86,
Unassigned,2024041622,2,2,0,158.5,0,7.5,,15,28.06,
Unassigned,2024041714,2,2,0,34,0,5,,10,77.48,
Unassigned,2024041715,2,2,0,0,0,1.5,,3,51.78,
Unassigned,2024041716,2,2,0,113.5,0,7,,14,34.51,
Unassigned,2024041721,2,2,0,3,0,1,,2,50.04,
Unassigned,2024041816,2,2,0,0,0,1.5,,3,60.78,
Unassigned,2024041818,2,2,0,158,0,5,,10,24.57,
Unassigned,2024041820,2,2,0,70,0,4.5,,9,36.48,
Unassigned,2024041822,2,2,0,0,0,1,,2,68.42,
Unassigned,2024041911,2,3,0,0,0,1.333333333,,4,47.58,
Unassigned,2024041914,2,2,0,216.5,0,6,,12,52.79,
Unassigned,2024041919,2,2,0,83.5,0,3.5,,7,45.97,
Unassigned,2024042002,2,2,0,220,0,1.5,,3,22.63,
Unassigned,2024042012,2,2,0,66,0,2,,4,29.94,
Unassigned,2024042017,2,2,0,146.5,0,6.5,,13,46.73,
Unassigned,2024042019,2,2,0,68.5,0,7,,14,32.55,
Unassigned,2024042020,2,2,0,6,0,1,,2,23,
Unassigned,2024042111,2,2,0,140,0,3.5,,7,70.62,
Unassigned,2024042113,2,2,0,12.5,0,3.5,,7,78.87,
Unassigned,2024042115,2,2,0,116.5,0,4,,8,67.59,
Unassigned,2024042117,2,2,0,0,0,1,,2,71.23,
Unassigned,2024042120,2,2,0,66.5,0,3,,6,34.52,
Unassigned,2024042121,2,2,0,32.5,0,1,,2,77.64,
Unassigned,2024042200,2,2,0,256.5,0,1.5,,3,31.82,
Unassigned,2024042202,2,2,0,52,0,4,,8,77.09,
Unassigned,2024042212,2,2,0,42,0,2,,4,79.69,
Unassigned,2024042214,2,2,0,64.5,0,14,,28,62.7,
Unassigned,2024042311,2,2,0,18.5,0,2,,4,78.87,
Unassigned,2024042312,2,2,0,53.5,0,3.5,,7,54.17,
Unassigned,2024042321,2,2,0,10.5,0,3,,6,35.57,
Unassigned,2024042322,2,2,0,16.5,0,2,,4,46.22,
Unassigned,2024042406,2,2,0,33,0,3.5,,7,55.61,
Unassigned,2024042409,2,3,0,453.6666667,0,3.666666667,,11,24.38,
Unassigned,2024042416,2,2,0,77.5,0,5.5,,11,57.34,
Unassigned,2024042508,2,2,0,24.5,0,3.5,,7,78.87,
Unassigned,2024042511,2,2,0,23,0,1.5,,3,31.41,
Unassigned,2024042516,2,2,0,164,0,8.5,,17,67.56,
Unassigned,2024042517,2,2,0,17.5,0,3,,6,74.47,
Unassigned,2024042600,2,2,0,241,0,8.5,,17,76.62,
Unassigned,2024042602,2,2,0,4.5,0,1,,2,77.61,
Unassigned,2024042619,2,2,0,32,0,1,,2,51.29,
Unassigned,2024042623,2,2,0,106,0,2,,4,78.64,
Unassigned,2024042720,2,2,0,94.5,0,4.5,,9,65.44,
Unassigned,2024042814,2,2,0,99.5,0,4.5,,9,29.7,
Unassigned,2024042815,2,2,0,15.5,0,2,,4,48.61,
Unassigned,2024042818,2,2,0,149.5,0,2,,4,63.1,
Unassigned,2024042821,2,2,0,67.5,0,3,,6,34.84,
Unassigned,2024042900,2,2,0,368.5,0,2.5,,5,58.44,
Unassigned,2024042910,2,2,0,35.5,0,2,,4,60,
Unassigned,2024042914,2,2,0,20.5,0,1.5,,3,29.76,
Unassigned,2024042916,2,2,0,123,0,6,,12,53.91,
Unassigned,2024042923,2,2,0,54.5,0,2.5,,5,66.3,
Unassigned,2024043001,2,3,0,3.666666667,0,1.666666667,,5,49.93,
Unassigned,2024043017,2,2,0,0,0,2,,4,20.73,
Unassigned,2024050118,2,2,0,0,0,1,,2,20.54,
Unassigned,2024050215,2,2,0,9.5,0,1.5,,3,41.42,
Unassigned,2024050221,2,2,0,55,0,1.5,,3,75.57,
Unassigned,2024050222,2,2,0,0,0,1.5,,3,33.72,
Unassigned,2024050303,2,2,0,25,0,3.5,,7,58.06,
Unassigned,2024050308,2,2,0,0,0,1.5,,3,33.32,
Unassigned,2024050310,2,2,0,55.5,0,5,,10,39.3,
Unassigned,2024050314,2,2,0,27.5,0,4,,8,70.88,
Unassigned,2024050320,2,2,0,98.5,0,14.5,,29,63.73,
Unassigned,2024050322,2,2,0,7,0,3.5,,7,25.72,
Email,2024041419,1,1,0,0,0,3,,3,45.72,
Email,2024042102,1,1,1,218,1,5,,5,21.75,
Organic Search,2024041623,1,1,1,87,1,1,,1,48.85,
Organic Video,2024040616,1,1,1,359,1,29,,29,59.75,
Organic Video,2024040617,1,1,1,53,1,3,,3,27.11,
Organic Video,2024040712,1,1,1,0,1,3,,3,37.33,
Organic Video,2024040713,1,1,1,0,1,1,,1,43.87,
Organic Video,2024040819,1,1,1,8,1,4,,4,75.17,
Organic Video,2024040821,1,1,1,27,1,3,,3,79.6,
Organic Video,2024040906,1,1,1,37,1,4,,4,22.69,
Organic Video,2024040908,1,1,0,0,0,3,,3,65.66,
Organic Video,2024040913,1,1,1,0,1,3,,3,42.3,
Organic Video,2024040914,1,1,1,309,1,1,,1,43.55,
Organic Video,2024040915,1,1,1,171,1,6,,6,65.26,
Organic Video,2024041010,1,1,1,110,1,7,,7,75.11,
Organic Video,2024041011,1,2,2,0,2,2,,4,77.06,
Organic Video,2024041012,1,2,2,16,2,3,,6,54.63,
Organic Video,2024041013,1,1,1,477,1,8,,8,41.43,
Organic Video,2024041014,1,1,1,668,1,15,,15,67.25,
Organic Video,2024041015,1,2,2,99.5,2,3,,6,35.06,
Organic Video,2024041016,1,1,1,1514,1,30,,30,53.84,
Organic Video,2024041017,1,1,1,235,1,56,,56,41.51,
Organic Video,2024041019,1,1,1,0,1,5,,5,59.4,
Organic Video,2024041021,1,1,0,193,0,4,,4,34.42,
Organic Video,2024041109,1,1,1,0,1,3,,3,31.5,
Organic Video,2024041110,1,2,2,92.5,2,10,,20,75.09,
Organic Video,2024041111,1,1,1,499,1,24,,24,26.11,
Organic Video,2024041116,1,1,1,425,1,17,,17,50.36,
Organic Video,2024041117,1,1,1,0,1,1,,1,33.25,
Organic Video,2024041219,1,1,1,0,1,3,,3,22.34,
Organic Video,2024041221,1,1,1,1220,1,25,,25,22.16,
Organic Video,2024041319,1,1,0,0,0,3,,3,30.51,
Organic Video,2024041321,1,1,1,0,1,3,,3,72.01,
Organic Video,2024041322,1,1,1,47,1,9,,9,36.95,
Organic Video,2024041414,1,1,1,13,1,3,,3,77.03,
Organic Video,2024041417,1,1,0,0,0,2,,2,54.9,
Organic Video,2024041422,1,1,1,0,1,3,,3,46.2,
Organic Video,2024041423,1,1,1,648,1,8,,8,54.81,
Organic Video,2024041500,1,2,2,138.5,2,5,,10,51,
Organic Video,2024041522,1,1,1,0,1,7,,7,65.53,
Organic Video,2024041616,1,1,1,0,1,3,,3,36.95,
Organic Video,2024041618,1,2,1,185.5,1,3,,6,41.18,
Organic Video,2024041619,1,1,1,340,1,11,,11,73.65,
Organic Video,2024041715,1,1,1,17,1,4,,4,76.79,
Organic Video,2024041719,1,1,0,0,0,2,,2,73.55,
Organic Video,2024041800,1,2,2,30.5,2,5.5,,11,45.17,
Organic Video,2024041801,1,1,0,0,0,2,,2,66.82,
Organic Video,2024041809,1,1,1,160,1,11,,11,48.58,
Organic Video,2024041811,1,1,1,5,1,4,,4,49.85,
Organic Video,2024041903,1,1,1,19,1,7,,7,32.28,
Organic Video,2024041904,1,1,1,0,1,3,,3,55.47,
Organic Video,2024041912,1,1,1,479,1,14,,14,31.17,
Organic Video,2024041922,1,2,2,146,2,8.5,,17,39.89,
Organic Video,2024041923,1,1,1,55,1,4,,4,71.3,
Organic Video,2024042112,1,1,1,493,1,6,,6,32.42,
Organic Video,2024042113,1,1,1,169,1,6,,6,24.27,
Organic Video,2024042114,1,1,1,0,1,3,,3,24.14,
Organic Video,2024042115,1,1,1,276,1,49,,49,76.45,
Organic Video,2024042116,1,1,1,2,1,12,,12,50.42,
Organic Video,2024042122,1,1,1,18,1,4,,4,44.56,
Organic Video,2024042207,1,1,1,133,1,12,,12,68.65,
Organic Video,2024042208,1,1,1,64,1,12,,12,70.15,
Organic Video,2024042209,1,1,1,24,1,5,,5,39.93,
Organic Video,2024042210,1,1,1,309,1,10,,10,61.62,
Organic Video,2024042319,1,1,1,236,1,15,,15,66.27,
Organic Video,2024042320,1,1,1,160,1,27,,27,59.28,
Organic Video,2024042321,1,1,0,137,0,4,,4,29.1,
Organic Video,2024042410,1,1,0,0,0,2,,2,72.55,
Organic Video,2024042412,1,1,0,0,0,2,,2,52.35,
Organic Video,2024042416,1,1,1,0,1,2,,2,36.95,
Organic Video,2024042417,1,1,1,0,1,1,,1,45.51,
Organic Video,2024042418,1,1,0,13,0,3,,3,22.25,
Organic Video,2024042509,1,1,1,176,1,11,,11,27.67,
Organic Video,2024042515,1,1,1,191,1,16,,16,65.93,
Organic Video,2024042516,1,1,1,4525,1,9,,9,20,
Organic Video,2024042519,1,1,0,0,0,2,,2,44.99,
Organic Video,2024042520,1,1,1,21,1,5,,5,51.35,
Organic Video,2024042522,1,2,2,266.5,2,15.5,,31,23.28,
Organic Video,2024042604,1,1,1,166,1,5,,5,78.38,
Organic Video,2024042605,1,1,1,86,1,7,,7,33.57,
Organic Video,2024042607,1,1,1,609,1,15,,15,38.25,
Organic Video,2024042610,1,1,1,50,1,14,,14,38.24,
Organic Video,2024042611,1,1,0,0,0,3,,3,33.82,
Organic Video,2024042612,1,1,1,195,1,9,,9,20.09,
Organic Video,2024042613,1,1,0,0,0,2,,2,63.76,
Organic Video,2024042614,1,1,1,71,1,11,,11,78.01,
Organic Video,2024042619,1,1,1,0,1,3,,3,33.46,
Organic Video,2024042620,1,1,0,37,0,3,,3,59.78,
Organic Video,2024042808,1,1,0,0,0,3,,3,64.51,
Organic Video,2024042910,1,1,1,1,1,5,,5,70.91,
Organic Video,2024042918,1,1,1,48,1,3,,3,45.36,
Organic Video,2024042920,1,1,1,145,1,14,,14,38.18,
Organic Video,2024042921,1,1,1,14,1,5,,5,39.52,
Organic Video,2024042922,1,1,1,42,1,1,,1,62.76,
Organic Video,2024043014,1,1,1,25,1,5,,5,69.01,
Organic Video,2024043021,1,1,0,0,0,2,,2,30.9,
Organic Video,2024050116,1,1,0,0,0,3,,3,42.26,
Organic Video,2024050120,1,2,0,0,0,2,,4,74.12,
Organic Video,2024050200,1,1,1,0,1,3,,3,68.4,
Organic Video,2024050202,1,1,1,1409,1,13,,13,79.09,
Organic Video,2024050214,1,1,1,102,1,4,,4,65.25,
Organic Video,2024050215,1,1,1,48,1,6,,6,43.59,
Organic Video,2024050217,1,1,1,216,1,8,,8,55.44,
Organic Video,2024050219,1,1,1,41,1,4,,4,59.66,
Organic Video,2024050220,1,1,1,65,1,8,,8,24.71,
Organic Video,2024050221,1,1,1,208,1,23,,23,52.67,
Organic Video,2024050301,1,1,1,76,1,8,,8,62.56,
Organic Video,2024050302,1,1,1,0,1,1,,1,30.04,
Organic Video,2024050310,1,1,1,609,1,8,,8,66.84,
Organic Video,2024050311,1,1,0,13,0,3,,3,55.03,
Organic Video,2024050315,1,1,1,179,1,4,,4,77.13,
Organic Video,2024050319,1,1,1,0,1,3,,3,22.55,
Organic Video,2024050320,1,1,0,204,0,3,,3,35.92,
Organic Video,2024050322,1,1,0,0,0,3,,3,56.09,
Unassigned,2024040600,1,1,0,0,0,2,,2,37.79,
Unassigned,2024040603,1,1,0,0,0,1,,1,62.87,
Unassigned,2024040606,1,1,0,4,0,1,,1,65.54,
Unassigned,2024040612,1,1,0,156,0,3,,3,26.15,
Unassigned,2024040616,1,1,0,27,0,1,,1,50.83,
Unassigned,2024040618,1,1,0,0,0,1,,1,50.53,
Unassigned,2024040620,1,1,0,7,0,4,,4,42.16,
Unassigned,2024040623,1,1,0,498,0,5,,5,75.98,
Unassigned,2024040705,1,1,0,232,0,2,,2,69.65,
Unassigned,2024040707,1,1,0,19,0,2,,2,61.83,
Unassigned,2024040709,1,2,0,71,0,6.5,,13,62.86,
Unassigned,2024040716,1,1,0,0,0,1,,1,47.7,
Unassigned,2024040719,1,1,0,0,0,1,,1,75.26,
Unassigned,2024040722,1,1,0,0,0,1,,1,61.68,
Unassigned,2024040813,1,1,0,0,0,1,,1,63.74,
Unassigned,2024040817,1,1,0,7,0,1,,1,71.7,
Unassigned,2024040818,1,1,0,0,0,1,,1,36.44,
Unassigned,2024040820,1,1,0,0,0,1,,1,68.42,
Unassigned,2024040821,1,1,0,0,0,1,,1,31.71,
Unassigned,2024040823,1,1,0,0,0,1,,1,40.72,
Unassigned,2024040901,1,1,0,23,0,2,,2,40.14,
Unassigned,2024040902,1,1,0,0,0,1,,1,78.71,
Unassigned,2024040903,1,1,0,0,0,3,,3,71.39,
Unassigned,2024040905,1,1,0,18,0,6,,6,62.07,
Unassigned,2024040910,1,1,0,236,0,47,,47,63.62,
Unassigned,2024040912,1,1,0,0,0,3,,3,53.72,
Unassigned,2024040913,1,1,0,31,0,1,,1,76.83,
Unassigned,2024040915,1,1,0,164,0,11,,11,49.78,
Unassigned,2024040916,1,1,0,0,0,3,,3,42.83,
Unassigned,2024040918,1,1,0,1,0,3,,3,29.78,
Unassigned,2024040923,1,1,0,6,0,2,,2,67.17,
Unassigned,2024041007,1,1,0,298,0,14,,14,64.07,
Unassigned,2024041012,1,1,0,0,0,2,,2,43.06,
Unassigned,2024041014,1,1,0,0,0,1,,1,21.51,
Unassigned,2024041015,1,1,0,349,0,2,,2,70.34,
Unassigned,2024041017,1,1,0,18,0,5,,5,20.69,
Unassigned,2024041019,1,1,0,0,0,1,,1,62.22,
Unassigned,2024041020,1,1,0,4,0,1,,1,78.22,
Unassigned,2024041022,1,1,0,15,0,1,,1,46.26,
Unassigned,2024041023,1,1,0,2,0,2,,2,34.1,
Unassigned,2024041100,1,1,0,5,0,3,,3,62.29,
Unassigned,2024041102,1,1,0,68,0,5,,5,69.03,
Unassigned,2024041104,1,1,0,1438,0,29,,29,52.79,
Unassigned,2024041110,1,1,0,0,0,2,,2,78.02,
Unassigned,2024041112,1,1,0,0,0,1,,1,23.1,
Unassigned,2024041113,1,1,0,6,0,1,,1,50.29,
Unassigned,2024041115,1,1,0,0,0,1,,1,63.11,
Unassigned,2024041116,1,1,0,13,0,1,,1,71.76,
Unassigned,2024041117,1,1,0,0,0,1,,1,30.76,
Unassigned,2024041120,1,1,0,98,0,10,,10,68,
Unassigned,2024041121,1,1,0,175,0,23,,23,53.16,
Unassigned,2024041206,1,2,0,0,0,1.5,,3,43.79,
Unassigned,2024041209,1,1,0,0,0,1,,1,27.9,
Unassigned,2024041212,1,1,0,1232,0,5,,5,71.92,
Unassigned,2024041214,1,1,0,23,0,1,,1,29.44,
Unassigned,2024041216,1,1,0,0,0,1,,1,38.59,
Unassigned,2024041218,1,1,0,3,0,3,,3,37.4,
Unassigned,2024041219,1,2,0,0,0,1.5,,3,72.28,
Unassigned,2024041220,1,1,0,0,0,1,,1,60.36,
Unassigned,2024041306,1,1,0,44,0,1,,1,67.8,
Unassigned,2024041309,1,1,0,215,0,1,,1,35.03,
Unassigned,2024041310,1,1,0,41,0,3,,3,57.49,
Unassigned,2024041311,1,1,0,73,0,6,,6,54.3,
Unassigned,2024041313,1,1,0,0,0,1,,1,69.97,
Unassigned,2024041314,1,1,0,0,0,2,,2,74.37,
Unassigned,2024041315,1,1,0,78,0,10,,10,20.73,
Unassigned,2024041317,1,1,0,1117,0,18,,18,60.44,
Unassigned,2024041322,1,1,0,0,0,1,,1,23.11,
Unassigned,2024041323,1,1,0,112,0,7,,7,52.93,
Unassigned,2024041407,1,1,0,0,0,1,,1,37.26,
Unassigned,2024041414,1,1,0,37,0,11,,11,38.41,
Unassigned,2024041417,1,1,0,21,0,7,,7,41.18,
Unassigned,2024041418,1,1,0,115,0,3,,3,57.28,
Unassigned,2024041421,1,1,0,48,0,3,,3,40.04,
Unassigned,2024041423,1,1,0,0,0,1,,1,63.96,
Unassigned,2024041506,1,1,0,0,0,1,,1,44.27,
Unassigned,2024041509,1,1,1,49,1,5,,5,24.1,
Unassigned,2024041513,1,1,0,0,0,1,,1,67.03,
Unassigned,2024041520,1,1,0,0,0,1,,1,37.15,
Unassigned,2024041522,1,1,0,127,0,11,,11,45.97,
Unassigned,2024041523,1,1,0,574,0,5,,5,61.13,
Unassigned,2024041604,1,1,0,87,0,1,,1,39.95,
Unassigned,2024041609,1,1,0,15,0,1,,1,23.4,
Unassigned,2024041611,1,1,0,397,0,19,,19,42.44,
Unassigned,2024041614,1,1,0,64,0,17,,17,76.67,
Unassigned,2024041615,1,1,0,43,0,3,,3,58.5,
Unassigned,2024041620,1,1,0,0,0,1,,1,60.29,
Unassigned,2024041621,1,1,0,0,0,1,,1,57.94,
Unassigned,2024041623,1,1,0,0,0,1,,1,31.94,
Unassigned,2024041700,1,1,0,0,0,10,,10,45.1,
Unassigned,2024041701,1,1,0,0,0,1,,1,65.06,
Unassigned,2024041703,1,1,0,24,0,1,,1,26.08,
Unassigned,2024041709,1,1,0,0,0,1,,1,36.67,
Unassigned,2024041712,1,1,0,57,0,5,,5,36.58,
Unassigned,2024041713,1,1,0,0,0,1,,1,45.92,
Unassigned,2024041717,1,1,0,229,0,12,,12,78.82,
Unassigned,2024041719,1,1,0,0,0,2,,2,24.05,
Unassigned,2024041720,1,1,0,0,0,1,,1,51.12,
Unassigned,2024041800,1,1,0,0,0,4,,4,30.76,
Unassigned,2024041802,1,1,0,8,0,1,,1,78.24,
Unassigned,2024041811,1,1,0,329,0,1,,1,26.8,
Unassigned,2024041814,1,1,0,17,0,3,,3,44.22,
Unassigned,2024041815,1,1,0,17,0,1,,1,64.27,
Unassigned,2024041817,1,1,0,46,0,4,,4,62.27,
Unassigned,2024041823,1,1,0,224,0,4,,4,45.36,
Unassigned,2024041910,1,1,0,1422,0,5,,5,40.79,
Unassigned,2024041916,1,1,0,39,0,1,,1,43.86,
Unassigned,2024041918,1,1,0,610,0,6,,6,35.86,
Unassigned,2024041920,1,1,0,23,0,1,,1,32.32,
Unassigned,2024041922,1,1,0,0,0,2,,2,48.98,
Unassigned,2024042001,1,1,0,332,0,12,,12,36.11,
Unassigned,2024042008,1,1,0,0,0,1,,1,37.25,
Unassigned,2024042010,1,1,0,0,0,1,,1,59.41,
Unassigned,2024042011,1,1,0,19,0,7,,7,78.11,
Unassigned,2024042013,1,1,0,246,0,4,,4,56.22,
Unassigned,2024042014,1,1,0,130,0,7,,7,24.62,
Unassigned,2024042015,1,1,0,0,0,1,,1,24.54,
Unassigned,2024042016,1,1,0,307,0,3,,3,77.09,
Unassigned,2024042018,1,1,0,2,0,1,,1,37.84,
Unassigned,2024042023,1,1,0,0,0,1,,1,25.52,
Unassigned,2024042100,1,1,0,485,0,5,,5,55.94,
Unassigned,2024042101,1,1,0,0,0,1,,1,57.42,
Unassigned,2024042107,1,1,0,2,0,2,,2,58.91,
Unassigned,2024042109,1,1,0,0,0,2,,2,36.04,
Unassigned,2024042110,1,1,0,813,0,54,,54,20.91,
Unassigned,2024042112,1,1,0,0,0,1,,1,77.9,
Unassigned,2024042114,1,1,0,0,0,2,,2,35.05,
Unassigned,2024042116,1,1,0,193,0,1,,1,60.56,
Unassigned,2024042122,1,1,0,0,0,1,,1,62.4,
Unassigned,2024042201,1,1,0,0,0,1,,1,56.6,
Unassigned,2024042206,1,1,0,6,0,1,,1,38.77,
Unassigned,2024042207,1,1,0,0,0,1,,1,36.27,
Unassigned,2024042209,1,1,0,0,0,1,,1,55.86,
Unassigned,2024042213,1,1,0,21,0,1,,1,71.97,
Unassigned,2024042215,1,1,0,4,0,2,,2,76.8,
Unassigned,2024042216,1,1,0,0,0,3,,3,26.35,
Unassigned,2024042217,1,1,0,36,0,2,,2,29.29,
Unassigned,2024042220,1,1,0,0,0,1,,1,76.68,
Unassigned,2024042300,1,1,0,0,0,1,,1,64.19,
Unassigned,2024042304,1,1,0,0,0,1,,1,72.98,
Unassigned,2024042309,1,1,0,0,0,1,,1,32.16,
Unassigned,2024042310,1,1,0,23,0,3,,3,55.26,
Unassigned,2024042314,1,1,0,0,0,1,,1,62.07,
Unassigned,2024042315,1,1,0,418,0,14,,14,60.81,
Unassigned,2024042320,1,1,0,113,0,5,,5,44.49,
Unassigned,2024042401,1,2,0,0,0,2,,4,20.92,
Unassigned,2024042402,1,1,0,350,0,7,,7,54.98,
Unassigned,2024042412,1,1,0,20,0,1,,1,35.19,
Unassigned,2024042414,1,1,0,6,0,2,,2,47.02,
Unassigned,2024042417,1,1,0,0,0,1,,1,77.45,
Unassigned,2024042418,1,1,0,0,0,1,,1,43.94,
Unassigned,2024042420,1,1,0,0,0,1,,1,70.39,
Unassigned,2024042422,1,1,0,349,0,26,,26,31.31,
Unassigned,2024042506,1,1,0,66,0,1,,1,60.35,
Unassigned,2024042507,1,1,0,0,0,1,,1,78.62,
Unassigned,2024042509,1,1,0,27,0,4,,4,26.11,
Unassigned,2024042513,1,1,0,182,0,1,,1,20.5,
Unassigned,2024042514,1,1,0,21,0,1,,1,46.01,
Unassigned,2024042515,1,1,0,321,0,7,,7,25.56,
Unassigned,2024042518,1,1,0,2,0,3,,3,64.9,
Unassigned,2024042519,1,1,0,1,0,1,,1,74.87,
Unassigned,2024042522,1,1,0,0,0,1,,1,46.04,
Unassigned,2024042523,1,1,0,0,0,1,,1,35.52,
Unassigned,2024042601,1,1,0,1,0,2,,2,46.06,
Unassigned,2024042610,1,1,0,6,0,4,,4,63.41,
Unassigned,2024042614,1,1,0,3,0,2,,2,20.54,
Unassigned,2024042615,1,1,0,0,0,1,,1,55.37,
Unassigned,2024042616,1,1,0,56,0,4,,4,56.8,
Unassigned,2024042621,1,1,0,2,0,3,,3,58.26,
Unassigned,2024042622,1,1,0,24,0,9,,9,34.52,
Unassigned,2024042702,1,1,0,0,0,1,,1,62.84,
Unassigned,2024042707,1,1,0,8,0,1,,1,25.48,
Unassigned,2024042708,1,1,0,0,0,1,,1,31.96,
Unassigned,2024042709,1,1,0,0,0,2,,2,72.65,
Unassigned,2024042711,1,1,0,6,0,3,,3,64.32,
Unassigned,2024042712,1,1,0,0,0,1,,1,20.82,
Unassigned,2024042714,1,1,0,29,0,1,,1,34.9,
Unassigned,2024042715,1,1,0,7,0,1,,1,32.86,
Unassigned,2024042718,1,1,0,0,0,1,,1,36.25,
Unassigned,2024042719,1,1,0,86,0,1,,1,34.85,
Unassigned,2024042722,1,1,0,90,0,4,,4,23.75,
